taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
6250932	7ddf754f-d193-4cc9-b351-99906754a03b	1287853	1287998		Ophiopterus cincticornis flavidus Dasch, 1984	Dasch, 1984	Ophiopterus cincticornis flavidus	Ophiopterus	cincticornis	flavidus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Xorides
8948116	90d9e8a6-0ce1-472d-b682-3451095dbc5a	1295415	1295646		Ichneumon lancea Dalla Torre, 1901	Dalla Torre, 1901	Ichneumon lancea	Ichneumon	lancea		species			homotypic synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cratichneumon
7390183	7ddf754f-d193-4cc9-b351-99906754a03b	3258997	8210433	8120263	Dienoplus arenarum (de Beaumont, 1953)	(de Beaumont, 1953)	Dienoplus arenarum	Dienoplus	arenarum		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Harpactus
9161072	7ddf754f-d193-4cc9-b351-99906754a03b	7896710		9040854	Harpactus quadrisignatus ifranensis (Nadig, 1933)	(Nadig, 1933)	Harpactus quadrisignatus ifranensis	Harpactus	quadrisignatus	ifranensis	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Harpactus
8947307	7ddf754f-d193-4cc9-b351-99906754a03b	1346028	8150364		Tachysphex pisonoides erythropus Herbst, 1921	Herbst, 1921	Tachysphex pisonoides erythropus	Tachysphex	pisonoides	erythropus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Tachysphex
1295776	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion sumptious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion sumptious	Ophion	sumptious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1280624	7ddf754f-d193-4cc9-b351-99906754a03b	1280622			Pseudanomalon munin Gauld & Mitchell, 1976	Gauld & Mitchell, 1976	Pseudanomalon munin	Pseudanomalon	munin		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Pseudanomalon
4681443	0938172b-2086-439c-a1dd-c21cb0109ed5	7918	1249686		Himichroa Zhelokhovtzev, 1934	Zhelokhovtzev, 1934	Himichroa	Himichroa			genus		Arch. Mus. Zool. Univ. Moscou, 1	synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Hemichroa
1295813	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion facetious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion facetious	Ophion	facetious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1301939	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus glabrosus Momoi & Kusigemati, 1970	Momoi & Kusigemati, 1970	Triclistus glabrosus	Triclistus	glabrosus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
5031628	7ddf754f-d193-4cc9-b351-99906754a03b	1302164			Collyria isparta Gurbuz & Kolarov, 2006	Gurbuz & Kolarov, 2006	Collyria isparta	Collyria	isparta		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Collyria
1275010	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus cenitus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus cenitus	Syzeuctus	cenitus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1275050	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus clovis Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus clovis	Syzeuctus	clovis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1300681	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus antefurcalis Constantineanu & Voicu, 1975	Constantineanu & Voicu, 1975	Mesochorus antefurcalis	Mesochorus	antefurcalis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1301937	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus vaxinus Gauld & Sithole, 2002	Gauld & Sithole, 2002	Triclistus vaxinus	Triclistus	vaxinus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1295787	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion silus Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion silus	Ophion	silus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1276543	7ddf754f-d193-4cc9-b351-99906754a03b	1276542			Afrophion hynnis (Gauld & Mitchell, 1978)	(Gauld & Mitchell, 1978)	Afrophion hynnis	Afrophion	hynnis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Afrophion
7698140	0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6	1280538			Diaparsis ramassamy Rousse & Villemant, 2012	Rousse & Villemant, 2012	Diaparsis ramassamy	Diaparsis	ramassamy		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Diaparsis
1275093	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus indicus Nikam & Kanhekar, 1987	Nikam & Kanhekar, 1987	Syzeuctus indicus	Syzeuctus	indicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1303247	7ddf754f-d193-4cc9-b351-99906754a03b	1303243			Flavopimpla fistulae Gupta & Tikar, 1976	Gupta & Tikar, 1976	Flavopimpla fistulae	Flavopimpla	fistulae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Flavopimpla
1280627	7ddf754f-d193-4cc9-b351-99906754a03b	1280622			Pseudanomalon hugin Gauld & Mitchell, 1976	Gauld & Mitchell, 1976	Pseudanomalon hugin	Pseudanomalon	hugin		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Pseudanomalon
9469446	0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6	1319461	1319547		Anochetus punctiventris oceanicus Emery, 1897	Emery, 1897	Anochetus punctiventris oceanicus	Anochetus	punctiventris	oceanicus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Anochetus
9108265	7ddf754f-d193-4cc9-b351-99906754a03b	1346028	8355373		Tachysphex liriformis tenax Pulawski, 1971	Pulawski, 1971	Tachysphex liriformis tenax	Tachysphex	liriformis	tenax	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Tachysphex
6253501	7ddf754f-d193-4cc9-b351-99906754a03b	1359108	1359148		Ceratosolen arabicus longicornis Joseph, 1959	Joseph, 1959	Ceratosolen arabicus longicornis	Ceratosolen	arabicus	longicornis	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Agaonidae	Ceratosolen
1301887	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus rivwus Gauld & Sithole, 2002	Gauld & Sithole, 2002	Triclistus rivwus	Triclistus	rivwus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1283411	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus flexus Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus flexus	Polyblastus	flexus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1301952	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus tabetus Gauld & Sithole, 2002	Gauld & Sithole, 2002	Triclistus tabetus	Triclistus	tabetus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1282427	7ddf754f-d193-4cc9-b351-99906754a03b	1282404			Thymaris srikem Fitton & Ficken, 1990	Fitton & Ficken, 1990	Thymaris srikem	Thymaris	srikem		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Thymaris
1283476	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus bimacula Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus bimacula	Polyblastus	bimacula		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1355420	7ddf754f-d193-4cc9-b351-99906754a03b	1355412			Micralictoides linsleyi Bohart & Griswold, 1987	Bohart & Griswold, 1987	Micralictoides linsleyi	Micralictoides	linsleyi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Micralictoides
1301915	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus mellizas Gauld & Sithole, 2002	Gauld & Sithole, 2002	Triclistus mellizas	Triclistus	mellizas		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
8638656	c33ce2f2-c3cc-43a5-a380-fe4526d63650	4670635			Megalyra baltica Poinar & Shaw, 2007	Poinar & Shaw, 2007	Megalyra baltica	Megalyra	baltica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Megalyridae	Megalyra
1274981	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus iampus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus iampus	Syzeuctus	iampus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1308700	7ddf754f-d193-4cc9-b351-99906754a03b	1308690			Barytarbes fulvus Sheng & Schonitzer, 2008	Sheng & Schonitzer, 2008	Barytarbes fulvus	Barytarbes	fulvus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Barytarbes
1276482	7ddf754f-d193-4cc9-b351-99906754a03b	1276480			Lentocerus dentatus Dong & Naito, 1999	Dong & Naito, 1999	Lentocerus dentatus	Lentocerus	dentatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Lentocerus
1301923	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus xodius Gauld & Sithole, 2002	Gauld & Sithole, 2002	Triclistus xodius	Triclistus	xodius		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1275083	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus leptopunctatus Chandra & Gupta, 1977	Chandra & Gupta, 1977	Syzeuctus leptopunctatus	Syzeuctus	leptopunctatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1301912	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus chosis Townes & Townes, 1959	Townes & Townes, 1959	Triclistus chosis	Triclistus	chosis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1282425	7ddf754f-d193-4cc9-b351-99906754a03b	1282404			Thymaris granulatus Townes & Gupta, 1992	Townes & Gupta, 1992	Thymaris granulatus	Thymaris	granulatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Thymaris
1283410	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus rutilus Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus rutilus	Polyblastus	rutilus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1275978	7ddf754f-d193-4cc9-b351-99906754a03b	1275976			Tryonocryptus amicus Gauld & Holloway, 1983	Gauld & Holloway, 1983	Tryonocryptus amicus	Tryonocryptus	amicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Tryonocryptus
1282413	7ddf754f-d193-4cc9-b351-99906754a03b	1282404			Thymaris alaskensis Townes & Gupta, 1992	Townes & Gupta, 1992	Thymaris alaskensis	Thymaris	alaskensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Thymaris
1295742	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion horus Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion horus	Ophion	horus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1303622	7ddf754f-d193-4cc9-b351-99906754a03b	1303592			Sericopimpla garuda Gupta & Tikar, 1976	Gupta & Tikar, 1976	Sericopimpla garuda	Sericopimpla	garuda		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sericopimpla
1284976	7ddf754f-d193-4cc9-b351-99906754a03b	1284973			Pherhombus dolini Tolkanitz & Narolsky, 2005	Tolkanitz & Narolsky, 2005	Pherhombus dolini	Pherhombus	dolini		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Pherhombus
1280553	7ddf754f-d193-4cc9-b351-99906754a03b	1280538			Diaparsis minquanensis Sheng & Wu, 1999	Sheng & Wu, 1999	Diaparsis minquanensis	Diaparsis	minquanensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Diaparsis
1300860	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus seorakensis Lee & Suh, 1997	Lee & Suh, 1997	Mesochorus seorakensis	Mesochorus	seorakensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1303593	7ddf754f-d193-4cc9-b351-99906754a03b	1303592			Sericopimpla shiva Gupta & Tikar, 1976	Gupta & Tikar, 1976	Sericopimpla shiva	Sericopimpla	shiva		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sericopimpla
1300649	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus mandibularis Lee & Suh, 1991	Lee & Suh, 1991	Mesochorus mandibularis	Mesochorus	mandibularis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1303603	7ddf754f-d193-4cc9-b351-99906754a03b	1303592			Sericopimpla townesi Gupta & Tikar, 1976	Gupta & Tikar, 1976	Sericopimpla townesi	Sericopimpla	townesi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sericopimpla
1283393	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus atrox Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus atrox	Polyblastus	atrox		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1282436	7ddf754f-d193-4cc9-b351-99906754a03b	1282404			Thymaris euryops Townes & Gupta, 1992	Townes & Gupta, 1992	Thymaris euryops	Thymaris	euryops		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Thymaris
1249755	7ddf754f-d193-4cc9-b351-99906754a03b	1249753			Archobraconus oculatus Rasnitsyn & Sharkey, 1988	Rasnitsyn & Sharkey, 1988	Archobraconus oculatus	Archobraconus	oculatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Eoichneumonidae	Archobraconus
1276481	7ddf754f-d193-4cc9-b351-99906754a03b	1276480			Lentocerus lijiangensis Dong & Naito, 1999	Dong & Naito, 1999	Lentocerus lijiangensis	Lentocerus	lijiangensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Lentocerus
4491732	a6c6cead-b5ce-4a4e-8cf5-1542ba708dec	1249698			Hoplocampa chamaemespili Masutti & Covassi, 1980	Masutti & Covassi, 1980	Hoplocampa chamaemespili	Hoplocampa	chamaemespili		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Hoplocampa
1249752	7ddf754f-d193-4cc9-b351-99906754a03b	1249751			Baissobracon striatus Rasnitsyn & Sharkey, 1988	Rasnitsyn & Sharkey, 1988	Baissobracon striatus	Baissobracon	striatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Eoichneumonidae	Baissobracon
1249759	7ddf754f-d193-4cc9-b351-99906754a03b	1249753			Archobraconus caudatus Rasnitsyn & Sharkey, 1988	Rasnitsyn & Sharkey, 1988	Archobraconus caudatus	Archobraconus	caudatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Eoichneumonidae	Archobraconus
4501905	90d9e8a6-0ce1-472d-b682-3451095dbc5a	1397441	1397444		Nodisoplata amurensis Dalla Torre, 1898	Dalla Torre, 1898	Nodisoplata amurensis	Nodisoplata	amurensis		species			heterotypic synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Nodisoplata
8767885	7ddf754f-d193-4cc9-b351-99906754a03b	1346028	8419089		Tachysphex marshalli terrificus (Arnold, 1935)	(Arnold, 1935)	Tachysphex marshalli terrificus	Tachysphex	marshalli	terrificus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Tachysphex
1283426	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus botrys Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus botrys	Polyblastus	botrys		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1295877	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion mastrus Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion mastrus	Ophion	mastrus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1275045	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus vedoris Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus vedoris	Syzeuctus	vedoris		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1274975	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus judtitus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus judtitus	Syzeuctus	judtitus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1303248	7ddf754f-d193-4cc9-b351-99906754a03b	1303243			Flavopimpla philippina Gupta & Tikar, 1976	Gupta & Tikar, 1976	Flavopimpla philippina	Flavopimpla	philippina		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Flavopimpla
1295827	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion ostentatious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion ostentatious	Ophion	ostentatious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1301943	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus adustus Townes & Townes, 1959	Townes & Townes, 1959	Triclistus adustus	Triclistus	adustus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
5032231	7ddf754f-d193-4cc9-b351-99906754a03b	1305744			Heteropelma changwhani Lee & Kim, 1983	Lee & Kim, 1983	Heteropelma changwhani	Heteropelma	changwhani		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Heteropelma
1274972	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus immedicatus Chandra & Gupta, 1977	Chandra & Gupta, 1977	Syzeuctus immedicatus	Syzeuctus	immedicatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
8363686	a50bd6bd-690d-4219-9071-d92af2c28a72	1280060			Trathala lachaisae Rousse, Villemant & Seyrig	Rousse, Villemant & Seyrig	Trathala lachaisae	Trathala	lachaisae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Trathala
7970234	a50bd6bd-690d-4219-9071-d92af2c28a72	1280060			Trathala orchestotrichias Rousse, Villemant & Seyrig	Rousse, Villemant & Seyrig	Trathala orchestotrichias	Trathala	orchestotrichias		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Trathala
1249756	7ddf754f-d193-4cc9-b351-99906754a03b	1249753			Archobraconus pallidus Rasnitsyn & Sharkey, 1988	Rasnitsyn & Sharkey, 1988	Archobraconus pallidus	Archobraconus	pallidus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Eoichneumonidae	Archobraconus
1355415	7ddf754f-d193-4cc9-b351-99906754a03b	1355412			Micralictoides chaenactidis Bohart & Griswold, 1987	Bohart & Griswold, 1987	Micralictoides chaenactidis	Micralictoides	chaenactidis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Micralictoides
1295869	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion contentious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion contentious	Ophion	contentious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1301906	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus occidentis Townes & Townes, 1959	Townes & Townes, 1959	Triclistus occidentis	Triclistus	occidentis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1275087	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus lurinus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus lurinus	Syzeuctus	lurinus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
9543870	c33ce2f2-c3cc-43a5-a380-fe4526d63650	8615447			Electrostephanus sulcatus (Aguiar & Janzen, 2000)	(Aguiar & Janzen, 2000)	Electrostephanus sulcatus	Electrostephanus	sulcatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Stephanidae	Denaeostephanus
1355417	7ddf754f-d193-4cc9-b351-99906754a03b	1355412			Micralictoides dinoceps Bohart & Griswold, 1987	Bohart & Griswold, 1987	Micralictoides dinoceps	Micralictoides	dinoceps		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Micralictoides
1355414	7ddf754f-d193-4cc9-b351-99906754a03b	1355412			Micralictoides grossus Bohart & Griswold, 1987	Bohart & Griswold, 1987	Micralictoides grossus	Micralictoides	grossus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Micralictoides
1300669	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus coreensis Lee & Suh, 1991	Lee & Suh, 1991	Mesochorus coreensis	Mesochorus	coreensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1295853	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion cronus Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion cronus	Ophion	cronus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1274997	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus dorcus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus dorcus	Syzeuctus	dorcus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1275016	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus nagzirae Nikam & Kanhekar, 1987	Nikam & Kanhekar, 1987	Syzeuctus nagzirae	Syzeuctus	nagzirae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1295807	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion precious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion precious	Ophion	precious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1301122	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus pektusanus Lee & Suh, 1993	Lee & Suh, 1993	Mesochorus pektusanus	Mesochorus	pektusanus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1303612	7ddf754f-d193-4cc9-b351-99906754a03b	1303592			Sericopimpla celebensis Gupta & Tikar, 1976	Gupta & Tikar, 1976	Sericopimpla celebensis	Sericopimpla	celebensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sericopimpla
1295895	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion loquacious Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion loquacious	Ophion	loquacious		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
1301929	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus epermeniae Shaw & Aeschlimann, 1994	Shaw & Aeschlimann, 1994	Triclistus epermeniae	Triclistus	epermeniae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1283399	7ddf754f-d193-4cc9-b351-99906754a03b	1283383			Polyblastus alatus Townes & Townes, 1949	Townes & Townes, 1949	Polyblastus alatus	Polyblastus	alatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polyblastus
1275069	7ddf754f-d193-4cc9-b351-99906754a03b	1274965			Syzeuctus movicus Ugalde & Gauld, 2002	Ugalde & Gauld, 2002	Syzeuctus movicus	Syzeuctus	movicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Syzeuctus
1301955	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus kamijoi Momoi & Kusigemati, 1970	Momoi & Kusigemati, 1970	Triclistus kamijoi	Triclistus	kamijoi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1305106	7ddf754f-d193-4cc9-b351-99906754a03b	1305099			Cnastis tinctor Kasparyan & Khalaim, 2007	Kasparyan & Khalaim, 2007	Cnastis tinctor	Cnastis	tinctor		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cnastis
1301965	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus xylostellae Barron & Bisdee, 1984	Barron & Bisdee, 1984	Triclistus xylostellae	Triclistus	xylostellae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1301957	7ddf754f-d193-4cc9-b351-99906754a03b	1301872			Triclistus planus Momoi & Kusigemati, 1970	Momoi & Kusigemati, 1970	Triclistus planus	Triclistus	planus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus
1301158	7ddf754f-d193-4cc9-b351-99906754a03b	1300498			Mesochorus kumganensis Lee & Suh, 1993	Lee & Suh, 1993	Mesochorus kumganensis	Mesochorus	kumganensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus
1305103	7ddf754f-d193-4cc9-b351-99906754a03b	1305099			Cnastis sichuanensis Wang & Gupta, 1995	Wang & Gupta, 1995	Cnastis sichuanensis	Cnastis	sichuanensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cnastis
1280625	7ddf754f-d193-4cc9-b351-99906754a03b	1280622			Pseudanomalon ocellatum Lee & Kim, 1985	Lee & Kim, 1985	Pseudanomalon ocellatum	Pseudanomalon	ocellatum		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Pseudanomalon
1295880	7ddf754f-d193-4cc9-b351-99906754a03b	1295717			Ophion ascus Gauld & Mitchell, 1981	Gauld & Mitchell, 1981	Ophion ascus	Ophion	ascus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion
